utcTimeMillis,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
1593046263447.0,-3282412.334047961,-5204094.937569731,4692115.879487586,-590121.3374369866,-941694.4091724744,844882.6242427838,-239899.9175834834,-382840.69817991473,343462.42295272986
1593046264447.0,-3282421.1205342445,-5204067.32507121,4692140.126859893,-590121.0999604973,-941694.7791905951,844882.4844867031,-239899.7979320168,-382840.9813840518,343462.3730171629
1593046265447.0,-3282430.563205232,-5204040.452749087,4692163.976527077,-590121.5263516731,-941695.4945468599,844882.0196827797,-239900.02585659863,-382841.2532983105,343462.1763488338
1593046266447.0,-3282438.3618771154,-5204014.434955091,4692186.97665549,-590120.4945357237,-941696.4936504886,844881.1105300343,-239899.53926788585,-382841.53655227495,343461.87783778686
1593046267447.0,-3282446.434310138,-5203988.939874794,4692209.41857453,-590120.363904254,-941697.1013365141,844880.2933872645,-239899.69022861312,-382841.4804788732,343461.73825823853
1593046268447.0,-3282455.028482816,-5203963.914789581,4692231.833096413,-590120.6550958635,-941697.449621879,844880.2716074332,-239899.90880099076,-382841.3136187952,343462.0698247739
1593046269447.0,-3282464.0441383114,-5203938.925754052,4692253.898228645,-590121.1649983821,-941697.3642364487,844880.4078370251,-239900.12783347347,-382841.0148922682,343462.37927860825
1593046270447.0,-3282471.6747929044,-5203913.0512943845,4692275.4998339005,-590120.3840469678,-941696.5925160774,844880.3543224577,-239899.703240906,-382840.57696229964,343462.49308975926
1593046271447.0,-3282480.3962393617,-5203887.378331179,4692298.230723781,-590120.8151221364,-941696.4217394614,844881.1221934841,-239899.9841749927,-382840.61026052013,343462.8668036469
1593046272447.0,-3282489.308193674,-5203861.031420871,4692321.337908229,-590121.0373389552,-941695.7961438019,844881.6291839931,-239900.0097620305,-382840.4141573026,343462.9276710541
1593046273447.0,-3282497.8962459373,-5203833.919977732,4692345.2222389765,-590120.9926370967,-941695.1370053461,844882.3038181274,-239899.94336895773,-382840.332546795,343463.01396499213
1593046274447.0,-3282507.310081235,-5203806.975785069,4692368.485871581,-590121.5367635569,-941695.071157675,844882.0545673636,-239900.1512944726,-382840.5417515476,343462.674650138
1593046275447.0,-3282516.098835908,-5203779.35279502,4692391.671619346,-590121.3349808251,-941694.6686416639,844881.9063409468,-239899.9539842879,-382840.5171079102,343462.5606818473
1593046276447.0,-3282524.8605681756,-5203751.550893355,4692415.721318566,-590121.268112087,-941694.6239750669,844882.5209382877,-239899.93279757682,-382840.7121816698,343462.84384201403
1593046277447.0,-3282533.9379015383,-5203724.374146959,4692439.520257283,-590121.3485432931,-941694.8198858832,844882.3597378391,-239899.9464455161,-382840.8220582469,343462.5977005341
1593046278447.0,-3282543.0501543777,-5203697.073701566,4692463.372155258,-590121.3111080634,-941694.9148941105,844882.3709710231,-239899.88174118812,-382840.8664482611,343462.5706219003
1593046279447.0,-3282551.0433646073,-5203668.936271545,4692486.797730257,-590120.692063027,-941694.483355536,844882.0707210061,-239899.66817122023,-382840.7006841056,343462.4284460577
1593046280447.0,-3282560.367809479,-5203642.007835678,4692510.944786457,-590121.340881626,-941695.0601706572,844882.3470031766,-239900.06300734615,-382841.0016882077,343462.5656254038
1593046281447.0,-3282568.8506159824,-5203614.442980019,4692534.771125337,-590121.0514918143,-941694.9152182894,844882.2714609466,-239899.88320803907,-382840.87514549424,343462.5041820661
1593046282447.0,-3282579.0993720274,-5203586.998016257,4692559.277194526,-590122.0191839322,-941694.9030727436,844882.5890173053,-239900.2654862949,-382840.85928272555,343462.6017633801
1593046283447.0,-3282587.6805972196,-5203559.82987191,4692582.570169188,-590121.3040013324,-941695.1120403231,844881.9599949622,-239899.79440683252,-382840.94968095905,343462.2935086141
1593046284447.0,-3282597.2065431587,-5203532.749329822,4692606.316892495,-590121.6403129012,-941695.2212642186,844882.0229213467,-239899.98732035042,-382840.9405252385,343462.42177615414
1593046285447.0,-3282605.9914098773,-5203505.442911924,4692629.937853268,-590121.2205834516,-941695.2006358686,844882.0100968825,-239899.76473662443,-382840.9140961252,343462.4624111364
1593046286447.0,-3282614.462741642,-5203478.3909580065,4692653.433207865,-590120.8975801129,-941695.2906961138,844881.8436576725,-239899.71327408025,-382840.9211424057,343462.3972455635
1593046287447.0,-3282623.306771742,-5203451.497775532,4692676.630232175,-590121.0392536083,-941695.4337044623,844881.6054730517,-239899.8729817775,-382840.94744060386,343462.344301015
1593046288447.0,-3282632.101360783,-5203424.978057907,4692699.757622983,-590121.1475592982,-941695.8003441757,844881.3944529584,-239899.9542558481,-382841.0658672161,343462.30721264123
1593046289447.0,-3282640.9918504376,-5203398.762704951,4692722.186821834,-590121.4438826244,-941696.1624675686,844880.8361499608,-239900.11956044135,-382841.1231873474,343462.15072598704
1593046290447.0,-3282649.841460675,-5203372.964228264,4692744.263618136,-590121.4510491455,-941696.5924695233,844880.4038297164,-239900.0572106659,-382841.18401171075,343462.1278676371
1593046291447.0,-3282659.340174997,-5203347.319656918,4692766.5279309945,-590121.6343649068,-941696.8487882998,844880.3394427961,-239900.02976725003,-382841.1451935359,343462.2505028564
1593046292447.0,-3282667.5717074256,-5203322.416733055,4692788.368290823,-590120.8471579056,-941697.3946834654,844880.0561470811,-239899.63975994664,-382841.2322044512,343462.2244206586
1593046293447.0,-3282676.4449865087,-5203296.7962440085,4692810.090150692,-590120.9972485527,-941697.1980719585,844879.9289215619,-239899.83468422253,-382841.0072535492,343462.2863456828
1593046294447.0,-3282684.5401669834,-5203272.308791423,4692831.493302109,-590120.5132555444,-941697.8074374932,844879.6513113074,-239899.66590907713,-382841.20383069967,343462.2479511896
1593046295447.0,-3282692.8387502404,-5203248.435707829,4692852.813454273,-590120.4719385314,-941698.4305965286,844879.5025238676,-239899.76468216977,-382841.29957724165,343462.28404528473
1593046296447.0,-3282700.578492431,-5203224.6975082755,4692873.356022979,-590120.1445096261,-941698.6848915406,844878.9535767713,-239899.707100785,-382841.1794754382,343462.1444527414
1593046297447.0,-3282708.4400380654,-5203200.604671859,4692893.9971293155,-590120.1617867192,-941698.5873371232,844878.840420506,-239899.83145400617,-382841.0067915336,343462.2564471617
1593046298447.0,-3282716.5346492943,-5203177.328599003,4692914.403678004,-590120.2722283131,-941699.1088574608,844878.6894753156,-239899.90858502616,-382841.1766316854,343462.30413188227
1593046299447.0,-3282723.331836436,-5203154.171968004,4692934.528347754,-590119.4615308646,-941699.4015574001,844878.4402413808,-239899.58199656103,-382841.1705865219,343462.28052984853
1593046300447.0,-3282730.6244673617,-5203131.51246817,4692954.5772257615,-590119.4972904774,-941699.7379353789,844878.2168419026,-239899.76492695042,-382841.15989048284,343462.2573629455
1593046301447.0,-3282738.6205365374,-5203109.10722077,4692973.509851154,-590120.0176853221,-941700.0629070664,844877.4943203267,-239900.04717457082,-382841.1668984802,343462.0800299983
1593046302447.0,-3282746.3816675013,-5203087.269184378,4692993.088997479,-590119.9987553139,-941700.5160051284,844877.618748704,-239899.94785739965,-382841.20920818945,343462.31670328544
1593046303447.0,-3282754.209094671,-5203065.137500971,4693011.510996843,-590119.9572182888,-941700.4726159212,844876.9600238126,-239899.87531182193,-382841.0335876991,343462.1297107405
1593046304447.0,-3282760.925717468,-5203043.693774372,4693030.242263478,-590119.2197537014,-941700.9806958564,844876.9744242114,-239899.57749391897,-382841.194056659,343462.3228813126
1593046305447.0,-3282767.559522991,-5203022.328471131,4693048.917070534,-590118.9346611301,-941701.171809681,844876.8813458068,-239899.62762614863,-382841.12619526306,343462.3441796331
1593046306447.0,-3282774.588672828,-5203001.626075095,4693067.06569153,-590119.1649652922,-941701.7421179407,844876.4192516439,-239899.87076016612,-382841.263407175,343462.19045220455
1593046307447.0,-3282780.6887113024,-5202981.66948593,4693084.865413834,-590118.658187216,-941702.4315891166,844875.9254290618,-239899.69441756475,-382841.3695756798,343462.08112910134
1593046308447.0,-3282783.722269315,-5202961.017124998,4693100.912460872,-590116.627361642,-941702.2482332296,844874.582297796,-239899.07180236265,-382841.0881441384,343461.7003551719
1593046309447.0,-3282791.9538265765,-5202942.128647771,4693117.468521797,-590119.2263043147,-941703.3210786752,844874.639193207,-239900.55702403752,-382841.4434486127,343462.12568717357
1593046310447.0,-3282798.6709944615,-5202922.992935356,4693134.252586359,-590119.1972892969,-941703.534035577,844874.9470488599,-239900.20583848527,-382841.26998039044,343462.4471503779
1593046311447.0,-3282805.2592987316,-5202903.95999231,4693150.786306131,-590118.8642252637,-941703.5216941031,844874.7838091464,-239899.86959201642,-382841.0629611061,343462.37164194277
1593046312447.0,-3282811.7449443243,-5202885.507962443,4693167.083584913,-590118.7058960495,-941703.9156057963,844874.5825390522,-239899.80309216387,-382841.1406825644,343462.332744003
1593046313447.0,-3282817.7531873444,-5202867.3927235855,4693183.346852563,-590118.3113232423,-941704.3665965429,844874.3831992168,-239899.6754751158,-382841.21950985846,343462.28191077063
1593046314447.0,-3282823.241541934,-5202849.978360159,4693199.012411232,-590117.9084473584,-941704.9642797787,844873.969155602,-239899.63632983743,-382841.3063370148,343462.1940357007
1593046315447.0,-3282829.1670444114,-5202832.059514373,4693214.218375412,-590118.1572076726,-941704.7100425337,844873.5556320784,-239899.89873945105,-382840.9764039974,343462.1652649859
1593046316447.0,-3282835.663245585,-5202814.616411017,4693229.580147646,-590118.558696461,-941704.9018585291,844873.5911028738,-239900.05266033628,-382840.99952317186,343462.346132609
1593046317447.0,-3282841.713711372,-5202797.732448511,4693245.173547249,-590118.3910227295,-941705.2869271752,844873.7891122673,-239899.89598932886,-382841.0721827254,343462.49702727125
1593046318447.0,-3282848.868519075,-5202780.572161247,4693260.527814148,-590118.94567968,-941705.2576334362,844873.6379141586,-239900.07927145614,-382840.9493003516,343462.40918791527
1593046319447.0,-3282853.840276045,-5202763.460963497,4693275.225299776,-590117.8390303081,-941705.2901970539,844873.2069914355,-239899.5530702969,-382840.9235309166,343462.2761196452
1593046320447.0,-3282859.0544849215,-5202746.402075361,4693290.2636401085,-590117.5657646533,-941705.1796346209,844873.3476331921,-239899.62932786893,-382840.81492846657,343462.4585968073
1593046321447.0,-3282865.8987222705,-5202728.599196097,4693305.3862441685,-590118.582201943,-941704.7137729918,844873.5271494234,-239900.1730381573,-382840.64534294343,343462.572347363
1593046322447.0,-3282870.741262062,-5202711.250100647,4693319.956577176,-590117.6977406995,-941704.8731110031,844873.1761656145,-239899.69402430212,-382840.8181853063,343462.39976812445
1593046323447.0,-3282875.8073640247,-5202694.255328043,4693334.8350463705,-590117.5264475386,-941705.2447973718,844873.2282731917,-239899.7585661426,-382841.0020074144,343462.47472746664
1593046324447.0,-3282882.1304603373,-5202676.863203976,4693350.141254659,-590118.2898523934,-941704.9911692372,844873.6322588205,-239900.14524399285,-382840.8037084624,343462.6711669283
1593046325447.0,-3282888.6541847154,-5202658.793678758,4693365.672318267,-590118.6914858379,-941704.3020550904,844874.1160291606,-239900.17504703143,-382840.5068158725,343462.84413163515
1593046326447.0,-3282893.8709751423,-5202640.317153457,4693381.629925334,-590117.923947758,-941703.5845565884,844874.7316747248,-239899.71928483524,-382840.3115334619,343463.0156886088
1593046327447.0,-3282900.765028318,-5202621.366367564,4693398.754644266,-590118.8121329306,-941702.8600332227,844875.8591956627,-239900.17616219659,-382840.18003756594,343463.3298537804
1593046328447.0,-3282906.3598039867,-5202600.430036312,4693415.944065901,-590118.3867350984,-941701.2813608854,844876.2783269457,-239899.89747160804,-382839.7852235281,343463.18708800926
1593046329447.0,-3282913.7907841722,-5202579.160025319,4693434.384037577,-590119.4037072067,-941700.6390266876,844877.100391326,-239900.32550187505,-382840.012345584,343463.237835685
1593046330447.0,-3282920.6719662724,-5202557.226501639,4693453.012490379,-590119.4302447727,-941700.1170487306,844877.4950965941,-239900.13983752765,-382840.1911868486,343463.0942015981
1593046331447.0,-3282927.451952212,-5202535.22545859,4693472.552174993,-590119.3047417882,-941699.9404134862,844878.1784054074,-239899.98127954666,-382840.41348187404,343463.12718979036
1593046332447.0,-3282934.3185764644,-5202512.672868717,4693492.693379137,-590119.2937385094,-941699.5687416883,844878.7642941687,-239899.949360444,-382840.45005263644,343463.0966286883
1593046333447.0,-3282941.472568631,-5202489.545684075,4693512.679054724,-590119.5561106701,-941699.0880571103,844878.8038384274,-239900.06523204397,-382840.42672034045,343462.85588928236
1593046334447.0,-3282949.0046516135,-5202466.378123291,4693533.129989012,-590119.824127262,-941699.0223534747,844878.9103146621,-239900.09683260348,-382840.6134197877,343462.7173619892
1593046335447.0,-3282957.8067790894,-5202443.034550946,4693553.917664545,-590120.7346893854,-941698.8703393212,844879.0933852218,-239900.35837539367,-382840.65241412155,343462.6692502976
1593046336447.0,-3282965.298863671,-5202419.463058428,4693574.254338208,-590120.1856675214,-941698.7157378014,844878.9172394064,-239899.90602834531,-382840.68505331106,343462.52589850844
1593046337447.0,-3282972.8810780067,-5202396.073859897,4693594.682939572,-590119.9571241888,-941698.8006490705,844878.9547257693,-239899.80644619613,-382840.796451541,343462.55450301204
1593046338447.0,-3282980.266049374,-5202372.227740935,4693615.3191180695,-590119.8273650697,-941698.6193006339,844879.1176898743,-239899.82319459203,-382840.76650507725,343462.6182536297
1593046339447.0,-3282988.361628405,-5202349.12642408,4693636.225991191,-590120.2336274611,-941698.9723546609,844879.2146602212,-239900.03435711464,-382840.93830080517,343462.5832728261
1593046340447.0,-3282995.3883714555,-5202326.050264618,4693656.464310919,-590119.6498775497,-941699.0326127992,844878.7543768854,-239899.73286345205,-382840.87489898544,343462.3360669665
1593046341447.0,-3283003.7308028936,-5202302.801508859,4693677.3460553335,-590120.2992832602,-941699.0319856844,844879.1347728764,-239900.08145030506,-382840.8576751285,343462.5916853159
1593046342447.0,-3283011.756427837,-5202279.110759802,4693697.62229961,-590120.2895997432,-941698.6706776706,844878.8365944051,-239899.96834119587,-382840.68676106125,343462.42514659144
1593046343447.0,-3283019.3049211255,-5202255.196953433,4693718.032207171,-590120.030537518,-941698.5314417597,844878.8981526152,-239899.8420814986,-382840.73941560165,343462.5181492221
1593046344447.0,-3283027.625430328,-5202231.691542835,4693738.505488206,-590120.3592747326,-941698.7600263542,844878.927425384,-239899.98789108987,-382840.90260582534,343462.5355478648
1593046345447.0,-3283035.5866073053,-5202208.108819412,4693759.256385294,-590120.2748153014,-941698.8257035248,844879.0463149976,-239899.90304562505,-382840.91836384195,343462.55511107616
1593046346447.0,-3283044.255376207,-5202184.479237001,4693779.3812077455,-590120.6115451109,-941698.8293663689,844878.563999329,-239900.00353056483,-382840.9044266137,343462.3020245956
1593046347447.0,-3283050.614112111,-5202161.594773527,4693799.683307671,-590119.3283490462,-941699.3572553154,844878.5113405809,-239899.4568284359,-382841.11466217536,343462.3584542401
1593046348447.0,-3283058.3248345354,-5202138.5846898,4693819.839537455,-590119.7498277678,-941699.3619352274,844878.3520081546,-239899.86724764915,-382840.9701217444,343462.32330580696
1593046349447.0,-3283065.995530156,-5202114.156013573,4693838.047180283,-590120.0077119722,-941698.2150762957,844876.9064492657,-239900.02117595592,-382840.4162612967,343461.79486673046
1593046350447.0,-3283074.1389621873,-5202090.116228596,4693857.8886539,-590120.5486562767,-941698.293160239,844877.8380918463,-239900.22983228802,-382840.6978454319,343462.5719147734
1593046351447.0,-3283081.937208749,-5202067.852800753,4693877.033697907,-590120.2504380661,-941699.3897125155,844877.8572291227,-239899.9239414385,-382841.1882707902,343462.5957765121
1593046352447.0,-3283090.025016207,-5202045.222420024,4693898.623966748,-590120.3027754896,-941699.4979913686,844879.3649195416,-239899.9179775169,-382841.011228741,343463.15389507875
1593046353447.0,-3283098.4506274955,-5202021.608017213,4693920.042775076,-590120.6823726366,-941698.9617476631,844879.7927871651,-239900.0858106398,-382840.71213960805,343462.9919936611
1593046354447.0,-3283105.7613757066,-5201998.027592529,4693940.289475499,-590120.0997637007,-941698.7242905528,844879.0481809054,-239899.78913022767,-382840.6750552776,343462.4320545124
1593046355447.0,-3283113.629613959,-5201974.51623063,4693960.820904494,-590120.2649033766,-941698.7223488446,844878.9491239351,-239899.94923980295,-382840.7596521879,343462.43164040014
1593046356447.0,-3283121.118719984,-5201950.812678514,4693981.500048001,-590119.9230361832,-941698.5870114597,844878.997697343,-239899.7775804242,-382840.73882331233,343462.48123253847
1593046357447.0,-3283128.826962675,-5201927.4793729605,4694001.815966623,-590119.9799154522,-941698.8665027203,844878.840990162,-239899.8674161842,-382840.91685360833,343462.4420419421
1593046358447.0,-3283136.952177914,-5201903.799946091,4694022.144271936,-590120.2803358544,-941698.764763656,844878.7694523175,-239900.00557396212,-382840.8513609403,343462.4499680805
1593046359447.0,-3283143.8137470414,-5201880.764779134,4694042.297975638,-590119.5960996808,-941699.1930993104,844878.5536493068,-239899.69655555236,-382841.0408726682,343462.37650141335
1593046360447.0,-3283152.0205743066,-5201857.616037727,4694062.332780002,-590120.1647531566,-941699.336067342,844878.3968718068,-239900.0252728228,-382841.0301341785,343462.3653049032
1593046361447.0,-3283159.157033137,-5201834.498187093,4694081.82191117,-590119.6441912735,-941699.4157151759,844877.9803929615,-239899.7432062057,-382841.0032421065,343462.26024849154
1593046362447.0,-3283167.262743579,-5201811.526754161,4694101.579023769,-590120.0477213034,-941699.5921179138,844878.0398240208,-239899.96636876537,-382841.04444344016,343462.4048475022
1593046363447.0,-3283174.6068440336,-5201789.262294069,4694121.366467504,-590119.6372021651,-941700.039808573,844878.04635139,-239899.73286770796,-382841.144683223,343462.43721721176
1593046364447.0,-3283181.632015325,-5201766.667561737,4694141.533352702,-590119.4467471704,-941699.8145189041,844878.3233866466,-239899.76277720602,-382840.8812003856,343462.565165224
1593046365447.0,-3283188.3730597654,-5201743.517245549,4694161.033106048,-590119.3029012721,-941699.3323052889,844878.1453507955,-239899.81856626997,-382840.66056621703,343462.49089600384
1593046366447.0,-3283195.7721468736,-5201720.942333528,4694180.826152462,-590119.670742049,-941699.5343531702,844878.2636672042,-239900.03432211152,-382840.82649627514,343462.569879825
1593046367447.0,-3283204.0787576316,-5201698.365263473,4694201.017022329,-590120.396105921,-941699.7143848438,844878.4992624776,-239900.27055281427,-382840.92187696876,343462.63068158313
1593046368447.0,-3283211.6851036,-5201675.788921537,4694220.942298596,-590120.0472276323,-941699.7382882761,844878.3105703412,-239899.91959187982,-382840.8875746924,343462.46353617613
1593046369447.0,-3283219.2413956234,-5201653.360890392,4694240.940228066,-590119.6976009007,-941699.8033102638,844878.4126679169,-239899.7109764408,-382840.8846824756,343462.5409309233
1593046370447.0,-3283226.27115634,-5201629.673377418,4694260.305160071,-590119.2736963934,-941698.9237697755,844878.1814745135,-239899.6071668373,-382840.49912867,343462.48630929785
1593046371447.0,-3283233.9527138616,-5201606.209302309,4694280.801314112,-590119.5971074132,-941698.7703599093,844878.8871973606,-239899.86271498102,-382840.6110766355,343462.8323039413
1593046372447.0,-3283240.3621282754,-5201582.623870738,4694301.6472703945,-590119.0843112998,-941698.7066209752,844879.3554139552,-239899.70572479756,-382840.710674736,343462.8889294038
1593046373447.0,-3283247.58635872,-5201558.8129886305,4694322.576033894,-590119.4427620939,-941698.5168344649,844879.392947476,-239899.97574703116,-382840.6979585772,343462.70117569895
1593046374447.0,-3283255.9372645523,-5201535.960866177,4694343.145480203,-590120.1726559297,-941699.1948359868,844879.0922382782,-239900.1975649351,-382841.06091663515,343462.4650355987
1593046375447.0,-3283263.4177294252,-5201513.189461523,4694363.311037393,-590119.8767639399,-941699.5510163703,844878.6388605095,-239899.90908004218,-382841.11350335705,343462.2802864539
1593046376447.0,-3283270.7784147775,-5201490.57086823,4694383.738252148,-590119.6543148286,-941699.845659877,844878.6093101995,-239899.80094246377,-382841.13209356694,343462.35533394304
1593046377447.0,-3283277.6786885583,-5201468.020051036,4694403.313935422,-590119.3917142478,-941699.9722889711,844877.989050843,-239899.76817130655,-382841.06601447484,343462.1426093092
1593046378447.0,-3283284.658527343,-5201445.793030329,4694423.624730517,-590119.4654670316,-941700.2044052221,844878.1477113209,-239899.91340798224,-382841.0727363737,343462.3251521267
1593046379447.0,-3283292.1007598094,-5201423.567970475,4694442.732153539,-590119.8662749085,-941700.1417905191,844877.4496212822,-239900.11745991782,-382840.92255537916,343462.0865347846
1593046380447.0,-3283299.8260726365,-5201400.796828469,4694460.820751492,-590120.2591382595,-941699.6923124322,844876.7875760105,-239900.21954165172,-382840.69143672776,343462.06634130486
1593046381447.0,-3283307.6252111387,-5201378.46376877,4694479.64996896,-590120.3609646086,-941699.8762560396,844877.1956910773,-239900.12595095343,-382840.8514278702,343462.5082295477
1593046382447.0,-3283316.6977519123,-5201355.960797203,4694498.81263759,-590121.0322144562,-941699.9008128869,844877.4096572308,-239900.25372764756,-382840.8786487668,343462.58141857
1593046383447.0,-3283324.571912074,-5201333.417599363,4694516.988044341,-590120.4932735449,-941699.9293223994,844876.7474490327,-239899.8490272926,-382840.90368263156,343462.2477604631
1593046384447.0,-3283333.8326588348,-5201311.998385551,4694535.353010075,-590121.2306460913,-941700.6802064446,844876.5846047312,-239900.17265332007,-382841.1973966789,343462.28214104957
1593046385447.0,-3283342.00218307,-5201289.224524312,4694553.18407302,-590120.992943895,-941699.9357479162,844876.3018002978,-239899.99790567928,-382840.7100161508,343462.2877321419
1593046386447.0,-3283351.1076133205,-5201266.571980695,4694571.913665209,-590121.4535178124,-941699.5666472743,844876.9576828051,-239900.16661687178,-382840.59217803006,343462.7019498637
1593046387447.0,-3283359.9872105364,-5201243.742858762,4694590.354085025,-590121.5039556891,-941699.3924166557,844876.9680216259,-239900.09286771,-382840.6374265294,343462.62238715345
1593046388447.0,-3283369.912245703,-5201220.94640048,4694608.934630042,-590122.1322778385,-941699.4733729735,844876.9977688575,-239900.26781397016,-382840.78882883943,343462.57584723557
1593046389447.0,-3283379.8533152845,-5201198.361960835,4694627.015003962,-590122.1979783622,-941699.7263290624,844876.6024789445,-239900.08321406742,-382840.94347026956,343462.36632671184
1593046390447.0,-3283389.4797906824,-5201175.823358582,4694645.197691846,-590121.9678419781,-941699.8364393011,844876.5016853376,-239899.87657004604,-382840.9528821968,343462.3799727454
1593046391447.0,-3283399.549523206,-5201153.195022523,4694663.746501245,-590122.4577777393,-941699.6709727661,844876.7365967528,-239900.14649086975,-382840.80460181064,343462.5280936673
1593046392447.0,-3283410.162132085,-5201130.1603259845,4694682.121414598,-590122.9282638624,-941699.271834167,844876.8049401159,-239900.23638244212,-382840.6341906052,343462.5585964864
1593046393447.0,-3283420.4089238583,-5201107.007436072,4694700.979401361,-590122.733030022,-941698.9204646889,844877.2872812676,-239899.98087984693,-382840.54436439497,343462.7681700193
1593046394447.0,-3283430.967109214,-5201083.21106362,4694719.512129783,-590122.7323729019,-941698.4209373862,844877.3928806258,-239899.90782356617,-382840.4644386082,343462.75425456185
1593046395447.0,-3283440.847826556,-5201059.0324759,4694738.684740335,-590122.2548035498,-941698.0614918519,844877.8485642695,-239899.684106364,-382840.5000559986,343462.8800155628
1593046396447.0,-3283452.0669033993,-5201034.5983424075,4694758.821432956,-590122.9383582692,-941697.7378820567,844878.6004736783,-239900.0304600793,-382840.51781381445,343463.0367448001
1593046397447.0,-3283461.648176401,-5201009.533042084,4694779.017872981,-590122.0956080557,-941697.2604930315,844878.9271102322,-239899.58913322235,-382840.4813369999,343462.94937308406
1593046398447.0,-3283470.8636815296,-5200984.10899636,4694799.189786266,-590121.5705677808,-941696.9394765167,844879.000798851,-239899.52271304675,-382840.5477019688,343462.8088540303
1593046399447.0,-3283480.6005272847,-5200959.162181959,4694820.271017451,-590121.8333569742,-941697.1422850913,844879.5075720905,-239899.82721156365,-382840.77669250465,343462.8820913009
1593046400447.0,-3283490.0866015516,-5200933.853753878,4694841.130224959,-590121.8808450267,-941697.0399942235,844879.3966083282,-239899.90824114464,-382840.77234557417,343462.63774861314
1593046401447.0,-3283500.206846976,-5200908.777047571,4694861.670008457,-590122.3690915268,-941697.2523857446,844878.9452098354,-239900.1318244914,-382840.9182293045,343462.3450678307
1593046402447.0,-3283511.438458901,-5200884.572245235,4694882.381384025,-590123.2556545136,-941697.9366231593,844878.7874736422,-239900.38218235533,-382841.1714431366,343462.300567025
1593046403447.0,-3283520.708350834,-5200860.085228623,4694901.956731456,-590122.1707455645,-941698.0110755563,844878.0508494247,-239899.69797119312,-382841.0570742828,343462.0752906778
1593046404447.0,-3283530.4874261227,-5200834.970246213,4694921.669886401,-590122.0694088672,-941697.5639179926,844878.1027376793,-239899.76287208125,-382840.7886408632,343462.34373388096
1593046405447.0,-3283540.3929285537,-5200810.617184867,4694941.9672575705,-590122.1133882167,-941697.7773278813,844878.6073640285,-239899.84390467132,-382840.89316639525,343462.66131392494
1593046406447.0,-3283550.3315886497,-5200785.882556915,4694962.304104939,-590122.1243327387,-941697.5701218392,844878.9459742688,-239899.85686892577,-382840.76844485203,343462.7710240244
1593046407447.0,-3283560.3685941733,-5200760.388745762,4694983.098092934,-590122.2283249148,-941696.959968281,844879.3318442646,-239899.91060848278,-382840.5480852845,343462.8291533179
1593046408447.0,-3283569.772030222,-5200735.024603432,4695003.909051456,-590121.9643007951,-941696.7829421819,844879.4386782796,-239899.82402533953,-382840.6048375245,343462.7336671364
1593046409447.0,-3283580.7667752,-5200709.830072209,4695025.075652935,-590122.9351755969,-941696.8552542794,844879.6462134174,-239900.2693542212,-382840.73186568444,343462.7174508222
1593046410447.0,-3283591.161769847,-5200684.0311973905,4695046.129166958,-590122.8890846571,-941696.493036338,844879.5665162872,-239900.07083645914,-382840.6197263941,343462.5782527449
1593046411447.0,-3283601.753700199,-5200657.913407708,4695067.070751526,-590122.9889473561,-941696.2400412667,844879.4477823754,-239900.0400025314,-382840.6372639435,343462.5016328022
1593046412447.0,-3283612.5601339857,-5200632.13961741,4695088.176776798,-590123.1237043178,-941696.4147552986,844879.536160084,-239900.0289854423,-382840.8204252074,343462.5536153238
1593046413447.0,-3283622.773020777,-5200605.937255995,4695109.085932836,-590122.7746880124,-941696.241330948,844879.418424808,-239899.83531398038,-382840.773740757,343462.48841361044
1593046414447.0,-3283632.93237556,-5200580.272457323,4695129.829875092,-590122.5901743956,-941696.6578677531,844879.2226534733,-239899.8074245104,-382841.0161887656,343462.418084113
1593046415447.0,-3283643.5042355345,-5200554.799061975,4695150.98412429,-590122.7803104685,-941696.9479026918,844879.3438121798,-239899.93598488998,-382841.0774716437,343462.48587473604
1593046416447.0,-3283653.9337966796,-5200529.550926438,4695171.396508695,-590122.7677969676,-941697.205733422,844878.8984511127,-239899.9187231172,-382841.09406206594,343462.2983959169
1593046417447.0,-3283664.862369175,-5200504.797642711,4695192.17049793,-590123.0073585189,-941697.631217021,844878.8897265049,-239899.9860626427,-382841.16868569475,343462.35963698186
1593046418447.0,-3283674.3421247965,-5200480.054171882,4695212.404287464,-590122.2036947776,-941697.772439369,844878.5348709573,-239899.62921481475,-382841.09109097166,343462.25425516505
1593046419447.0,-3283685.634014431,-5200455.497216961,4695232.098904085,-590123.2073330659,-941697.8064549072,844878.1515215309,-239900.19883696316,-382840.976936956,343462.2280527385
1593046420447.0,-3283696.401438843,-5200430.786547102,4695252.030450163,-590123.3309322167,-941697.7208968769,844878.0801320466,-239900.14003755353,-382840.8787451873,343462.30864195654
1593046421447.0,-3283707.130291662,-5200406.690871014,4695270.684071844,-590123.2046768977,-941698.2692721627,844877.1417130318,-239899.97714659764,-382841.1311793041,343461.9854146599
1593046422447.0,-3283717.5215199194,-5200383.253029246,4695289.168300527,-590122.6917054282,-941699.0348664421,844876.7062592143,-239899.68894163336,-382841.3670814574,343462.03603755485
1593046423447.0,-3283727.646580808,-5200360.305159807,4695307.600892922,-590122.207291295,-941699.7157672067,844876.5059907585,-239899.54160520644,-382841.46272462356,343462.141838935
