WlsPositionXEcefMeters	WlsPositionYEcefMeters	WlsPositionZEcefMeters
-2676022.113	-4322977.364	3838316.508
-2676022.113	-4322977.364	3838316.508
-2676022.113	-4322977.364	3838316.508
-2676022.113	-4322977.364	3838316.508
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676036.419	-4322956.556	3838329.717
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676050.891	-4322936.528	3838343.029
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676064.553	-4322916.749	3838355.857
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676078.596	-4322895.749	3838368.664
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676092.803	-4322874.733	3838381.001
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676106.647	-4322856.248	3838394.083
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676120.107	-4322838.57	3838406.718
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676133.523	-4322819.308	3838418.437
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676145.741	-4322799.828	3838430.17
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676158.988	-4322781.146	3838443.083
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676171.147	-4322763.527	3838454.984
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676183.414	-4322745.395	3838466.284
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676195.836	-4322728.128	3838478.718
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676208.132	-4322709.095	3838490.226
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676220.233	-4322690.575	3838502.561
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676232.963	-4322671.889	3838514.575
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676244.956	-4322653.545	3838526.529
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
-2676257.431	-4322634.813	3838538.389
