utcTimeMillis,ax,ay,az,gx,gy,gz
1593045944447,-2692784.608117135,-4297242.097717754,3855235.1976711447,-2692779.880997391,-4297235.484509123,3855229.649452044
1593045945447,-2692784.6663708207,-4297242.037220431,3855235.252611108,-2692779.886642823,-4297235.483999951,3855229.6481912774
1593045946447,-2692784.500000557,-4297241.892221558,3855235.113200353,-2692779.888238423,-4297235.482088513,3855229.647533518
1593045947447,-2692784.7195648756,-4297242.105557373,3855235.4553869613,-2692779.893084586,-4297235.487388681,3855229.6585540893
1593045948447,-2692784.5429295455,-4297242.06201313,3855235.4307521596,-2692779.879124436,-4297235.485159402,3855229.64836929
1593045949447,-2692784.593120119,-4297241.967619035,3855235.3294068715,-2692779.8895285646,-4297235.481113301,3855229.645482292
1593045950447,-2692784.621173401,-4297241.99674534,3855235.3542788154,-2692779.8881714,-4297235.487506737,3855229.6545888986
1593045951447,-2692784.5885682353,-4297241.99098931,3855235.314696469,-2692779.885137702,-4297235.483423159,3855229.646728481
1593045952447,-2692784.7490523304,-4297242.029167255,3855235.3682705727,-2692779.888365343,-4297235.4862731695,3855229.6435757186
1593045953447,-2692784.554615088,-4297242.006588669,3855235.316968888,-2692779.8866620827,-4297235.487692017,3855229.659779765
1593045954447,-2692784.454140089,-4297242.069504997,3855235.3182293945,-2692779.8882093774,-4297235.478380828,3855229.651818236
1593045955447,-2692784.3728001104,-4297242.147633988,3855235.2537610796,-2692779.8826198876,-4297235.4809703315,3855229.6532157105
1593045956447,-2692784.242961899,-4297242.2669751,3855235.2139866613,-2692779.88354633,-4297235.467278037,3855229.6558363973
1593045957447,-2692784.19453293,-4297242.469689043,3855235.3383173672,-2692779.8723732173,-4297235.465702345,3855229.6551517486
1593045958447,-2692784.2254783423,-4297242.206880001,3855235.1499156877,-2692779.88268417,-4297235.475293322,3855229.6624814975
1593045959447,-2692784.4548300914,-4297242.240806481,3855235.3295024163,-2692779.88097068,-4297235.476352941,3855229.6584043694
1593045960447,-2692784.572431991,-4297242.059892954,3855235.251419435,-2692779.884172035,-4297235.479250432,3855229.6559214774
1593045961447,-2692784.6364499764,-4297242.124011404,3855235.24755655,-2692779.8832027875,-4297235.47782994,3855229.6496297386
1593045962447,-2692784.5578213874,-4297242.083893229,3855235.150601559,-2692779.882103317,-4297235.476788828,3855229.654864874
1593045963447,-2692784.6726712454,-4297242.083368787,3855235.144580991,-2692779.883352158,-4297235.481408861,3855229.6564936596
1593045964447,-2692784.582362993,-4297242.230992707,3855235.1710247584,-2692779.882591462,-4297235.480659495,3855229.660213991
1593045965447,-2692784.508876028,-4297242.202589434,3855235.0282878773,-2692779.8882698216,-4297235.478123321,3855229.6611504937
1593045966447,-2692784.5426130765,-4297242.227215211,3855235.078605866,-2692779.8810910126,-4297235.479935298,3855229.656065082
1593045967447,-2692784.587965776,-4297242.2842820985,3855235.0918390118,-2692779.8857673844,-4297235.47542403,3855229.655442912
1593045968447,-2692784.4862808106,-4297242.289436795,3855235.089958641,-2692779.881768628,-4297235.475297904,3855229.65609549
1593045969447,-2692784.5200135037,-4297242.229440661,3855235.024731641,-2692779.883114994,-4297235.476473078,3855229.660045266
1593045970447,-2692784.642024996,-4297242.2594319,3855235.11622024,-2692779.8822886557,-4297235.482432798,3855229.661751323
1593045971447,-2692784.491747958,-4297242.245277166,3855235.045679647,-2692779.883531368,-4297235.475710618,3855229.6566431248
1593045972447,-2692784.5300707575,-4297242.199755539,3855235.0859979223,-2692779.884436016,-4297235.480908913,3855229.6595389815
1593045973447,-2692784.633710486,-4297242.190527561,3855235.086451138,-2692779.8832781333,-4297235.483066089,3855229.6606004215
1593045974447,-2692784.135697986,-4297242.531179596,3855235.2577913175,-2692779.8799621426,-4297235.4697050005,3855229.6634832434
1593045975447,-2692784.450401779,-4297242.188503067,3855235.08734949,-2692779.880552888,-4297235.475890849,3855229.656374276
1593045976447,-2692784.5124629955,-4297242.202030788,3855235.0516490545,-2692779.88324631,-4297235.475703702,3855229.654152272
1593045977447,-2692784.611138779,-4297242.422807574,3855234.936089914,-2692779.8872874575,-4297235.479630706,3855229.6622022223
1593045978447,-2692784.4313860796,-4297242.49233997,3855234.8298184355,-2692779.877921274,-4297235.474628033,3855229.6625071554
1593045979447,-2692784.711744808,-4297242.3407089235,3855234.843923739,-2692779.886859206,-4297235.479151923,3855229.652128341
1593045980447,-2692784.6259097815,-4297242.466548574,3855234.9084561793,-2692779.878577295,-4297235.480221181,3855229.6610054695
1593045981447,-2692784.5766514465,-4297242.3463868415,3855234.7311232737,-2692779.8851881274,-4297235.4751246,3855229.655238907
1593045982447,-2692784.6920284247,-4297242.320272294,3855234.822309732,-2692779.8840715005,-4297235.478878891,3855229.6527894973
1593045983447,-2692784.657611288,-4297242.362039136,3855234.91527424,-2692779.8856531503,-4297235.482965213,3855229.663856262
1593045984447,-2692784.480881872,-4297242.474072891,3855234.9594253176,-2692779.8769465275,-4297235.476573437,3855229.6593527813
1593045985447,-2692784.5404877495,-4297242.265927238,3855234.989265635,-2692779.8869055393,-4297235.478119721,3855229.659192124
1593045986447,-2692784.527717723,-4297242.148987406,3855234.993910099,-2692779.8859994872,-4297235.479096263,3855229.659449836
1593045987447,-2692784.258804038,-4297242.305017256,3855235.4084752426,-2692779.87378368,-4297235.480342008,3855229.662941163
1593045988447,-2692784.3902155315,-4297242.2035105415,3855235.210954982,-2692779.884811191,-4297235.473411398,3855229.6602578373
1593045989447,-2692784.602987342,-4297242.190689885,3855235.133818971,-2692779.883582116,-4297235.474182168,3855229.6480320934
1593045990447,-2692784.679814751,-4297242.116823641,3855235.1407435345,-2692779.885182648,-4297235.482007125,3855229.6574073536
1593045991447,-2692784.4008134566,-4297242.195768298,3855235.111703488,-2692779.8859579293,-4297235.4781837445,3855229.6593293077
1593045992447,-2692784.26151748,-4297242.486220647,3855235.0803588773,-2692779.874638612,-4297235.46821693,3855229.6642193343
1593045993447,-2692784.4952409565,-4297242.328650487,3855234.977483523,-2692779.8862557267,-4297235.479571547,3855229.6603355715
1593045994447,-2692784.693252157,-4297242.316288967,3855235.0500378474,-2692779.876435732,-4297235.478641776,3855229.650485143
1593045995447,-2692784.6292196237,-4297242.1536581395,3855234.922064636,-2692779.8852917966,-4297235.467182015,3855229.6523785014
1593045996447,-2692784.6364055513,-4297242.158214564,3855235.054885273,-2692779.8819515505,-4297235.480484498,3855229.6563530774
1593045997447,-2692784.6246170076,-4297242.310035632,3855235.216786804,-2692779.878380598,-4297235.478513546,3855229.665062074
1593045998447,-2692784.257002421,-4297242.219641796,3855235.0795787736,-2692779.8828243935,-4297235.473398832,3855229.6706957854
1593045999447,-2692784.041297345,-4297242.54338755,3855235.3499734723,-2692779.8743578615,-4297235.464063322,3855229.6690371074
1593046000447,-2692784.2463328512,-4297242.24612112,3855235.185308197,-2692779.880364143,-4297235.474306516,3855229.6648261375
1593046001447,-2692784.4185589547,-4297242.355702176,3855235.1620401675,-2692779.8802539366,-4297235.4705024995,3855229.6615377106
1593046002447,-2692784.396166978,-4297242.260822761,3855235.115716363,-2692779.8767673266,-4297235.475850537,3855229.6629013014
1593046003447,-2692784.7346698684,-4297241.968951368,3855235.3943432206,-2692779.882148051,-4297235.484099918,3855229.6519915177
1593046004447,-2692784.4782960825,-4297241.974879165,3855235.3008085364,-2692779.8857696503,-4297235.4830987435,3855229.66660076
1593046005447,-2692783.9804794732,-4297242.3707646215,3855235.4394408,-2692779.8784756893,-4297235.470165425,3855229.682111733
1593046006447,-2692783.5432333723,-4297242.648718727,3855235.519889966,-2692779.8725472335,-4297235.4630211145,3855229.6830393276
1593046007447,-2692783.607137533,-4297242.7074992545,3855235.55735479,-2692779.8694490683,-4297235.463391966,3855229.672838233
1593046008447,-2692784.204528035,-4297242.635323185,3855235.6330672135,-2692779.867214308,-4297235.472701154,3855229.6573168063
1593046009447,-2692784.5122600524,-4297242.42463992,3855235.569905126,-2692779.871231094,-4297235.479802624,3855229.6635843017
1593046010447,-2692783.790005995,-4297242.379318002,3855235.406057628,-2692779.871727135,-4297235.468365818,3855229.677067379
1593046011447,-2692784.1685988405,-4297242.339649251,3855235.388698576,-2692779.880525629,-4297235.470067754,3855229.662656836
1593046012447,-2692784.1837713057,-4297242.151349897,3855235.2740075523,-2692779.883940611,-4297235.477691076,3855229.67448039
1593046013447,-2692783.9501366783,-4297242.539772581,3855235.562213083,-2692779.8799077417,-4297235.46879411,3855229.6738650347
1593046014447,-2692783.505652679,-4297241.900643584,3855234.920046121,-2692779.8847120744,-4297235.462092247,3855229.671829818
1593046015447,-2692783.6474515777,-4297242.504639246,3855235.539627664,-2692779.8739694455,-4297235.458062092,3855229.670345909
1593046016447,-2692784.4546159846,-4297241.799668416,3855235.194692999,-2692779.8914414966,-4297235.481160554,3855229.65712379
1593046017447,-2692784.0065138987,-4297242.223240725,3855235.3147988054,-2692779.8840935607,-4297235.468717444,3855229.668680926
1593046018447,-2692784.035851804,-4297242.329962977,3855235.182301524,-2692779.875313801,-4297235.472607319,3855229.66782919
1593046019447,-2692783.7447874593,-4297242.1291568605,3855234.9876766214,-2692779.892398992,-4297235.457805883,3855229.6732574236
1593046020447,-2692783.9854703895,-4297242.485039532,3855235.3220980274,-2692779.8841338847,-4297235.4648198215,3855229.66922552
1593046021447,-2692784.052307454,-4297242.098583155,3855235.0123490174,-2692779.87979856,-4297235.473199303,3855229.6626319457
1593046022447,-2692784.021507174,-4297242.523259115,3855235.192673132,-2692779.881428531,-4297235.468621606,3855229.6709762793
1593046023447,-2692784.0678662835,-4297242.662589701,3855234.9074795027,-2692779.8800477767,-4297235.465118431,3855229.6668784623
1593046024447,-2692784.246534519,-4297242.571978593,3855234.8772563,-2692779.8738010908,-4297235.476979465,3855229.6658451012
1593046025447,-2692784.389435115,-4297242.64540132,3855235.106936728,-2692779.8774952646,-4297235.469247086,3855229.659424926
1593046026447,-2692784.7154486473,-4297242.706843834,3855235.336842189,-2692779.868400031,-4297235.483088547,3855229.6560442424
1593046027447,-2692784.785214666,-4297242.3763643345,3855235.201049257,-2692779.8768384424,-4297235.479531335,3855229.6539010843
1593046028447,-2692784.351598546,-4297242.395754796,3855235.1174743446,-2692779.8809189023,-4297235.474243462,3855229.665945631
1593046029447,-2692784.5745907594,-4297242.213216568,3855235.056351855,-2692779.880517776,-4297235.48052486,3855229.654539207
1593046030447,-2692784.687472507,-4297242.160155139,3855235.08092414,-2692779.886675152,-4297235.480987527,3855229.6601003865
1593046031447,-2692784.4142831624,-4297242.269714751,3855235.145809055,-2692779.8794255625,-4297235.478422371,3855229.661137737
1593046032447,-2692784.290913248,-4297242.162833048,3855235.1817534664,-2692779.8817737293,-4297235.471556222,3855229.6599689364
1593046033447,-2692784.4793187613,-4297242.338771888,3855235.354733444,-2692779.884827912,-4297235.475102826,3855229.660485112
1593046034447,-2692784.6774495835,-4297241.817905103,3855234.9348529587,-2692779.882767543,-4297235.4789992105,3855229.6447859625
1593046035447,-2692784.650616471,-4297242.359217598,3855235.4566855473,-2692779.8784219828,-4297235.482805053,3855229.6697333413
1593046036447,-2692784.7085816856,-4297242.173650133,3855235.2713395506,-2692779.878689143,-4297235.4801618485,3855229.6468114955
1593046037447,-2692784.5077389707,-4297241.958343367,3855235.179725675,-2692779.88977088,-4297235.47792486,3855229.658821196
1593046038447,-2692784.558825177,-4297242.165049031,3855235.3045836547,-2692779.8765245746,-4297235.475634595,3855229.6559689273
1593046039447,-2692784.51476073,-4297242.105301931,3855235.101484212,-2692779.88721943,-4297235.478502721,3855229.664116815
1593046040447,-2692784.3975978275,-4297242.386358426,3855235.322628959,-2692779.8930757167,-4297235.483735318,3855229.6678044917
1593046041447,-2692784.4184580343,-4297241.809366113,3855234.901685906,-2692779.892518604,-4297235.493288243,3855229.658899448
1593046042447,-2692784.3347015465,-4297242.583100272,3855235.401657269,-2692779.878201675,-4297235.486159055,3855229.6606061547
1593046043447,-2692784.8423906295,-4297241.92832227,3855234.957256099,-2692779.887736509,-4297235.4871888105,3855229.6449938524
1593046044447,-2692784.606056004,-4297242.3509349255,3855235.3907740274,-2692779.887677862,-4297235.48415288,3855229.6525127976
1593046045447,-2692784.667200283,-4297242.106958551,3855235.2801784044,-2692779.8779325974,-4297235.483561613,3855229.6426106263
1593046046447,-2692784.7757495614,-4297242.102709307,3855235.3932491513,-2692779.8929861262,-4297235.487568929,3855229.6516821235
1593046047447,-2692784.5940721417,-4297242.025142377,3855235.2285069562,-2692779.8795999307,-4297235.483987995,3855229.645480385
1593046048447,-2692784.4636399057,-4297241.592869324,3855234.881540504,-2692779.9023294086,-4297235.481954801,3855229.645824985
1593046049447,-2692784.751400286,-4297242.090846451,3855235.2535100915,-2692779.8906319593,-4297235.483109663,3855229.6504924186
1593046050447,-2692784.90015603,-4297242.114207583,3855235.3331406135,-2692779.878875827,-4297235.498246538,3855229.648837913
1593046051447,-2692784.580864495,-4297242.01143124,3855235.181189165,-2692779.892547469,-4297235.479403069,3855229.643005708
1593046052447,-2692784.5364278844,-4297242.083810105,3855235.299017778,-2692779.8787177764,-4297235.480992908,3855229.6479685996
1593046053447,-2692784.4850701164,-4297241.741936339,3855235.037583562,-2692779.89741833,-4297235.477070926,3855229.650421278
1593046054447,-2692784.2727823136,-4297241.910056121,3855235.0882584634,-2692779.8969969894,-4297235.46464577,3855229.64981016
1593046055447,-2692784.522352475,-4297242.4587493995,3855235.4839875363,-2692779.8683519294,-4297235.474610632,3855229.649054629
1593046056447,-2692784.655743213,-4297242.515202666,3855235.3798289457,-2692779.874574339,-4297235.47749445,3855229.655180643
1593046057447,-2692784.637692016,-4297242.305683122,3855235.0778602283,-2692779.880453933,-4297235.478011587,3855229.654747199
1593046058447,-2692784.426543927,-4297242.1715749,3855234.714363333,-2692779.8897748385,-4297235.47616135,3855229.659997861
1593046059447,-2692784.7599358307,-4297242.61370394,3855234.797644079,-2692779.879333439,-4297235.478994349,3855229.656504611
1593046060447,-2692784.681432716,-4297242.407550341,3855234.7898312104,-2692779.8833411145,-4297235.476319574,3855229.6507663107
1593046061447,-2692784.4963361146,-4297242.487577849,3855234.997179015,-2692779.8779958687,-4297235.478380752,3855229.6649638303
1593046062447,-2692784.695808998,-4297242.069401743,3855235.07734626,-2692779.8836585768,-4297235.480693829,3855229.6524182023
1593046063447,-2692784.2999740485,-4297242.109221132,3855235.0857091043,-2692779.883709299,-4297235.478903724,3855229.667591592
1593046064447,-2692784.435808727,-4297242.349150922,3855235.349693037,-2692779.88332457,-4297235.470386371,3855229.654467065
1593046065447,-2692784.4088377086,-4297242.098883729,3855235.077917746,-2692779.88758203,-4297235.480653867,3855229.6588065615
1593046066447,-2692784.5133036585,-4297242.169249966,3855234.9181420817,-2692779.874629638,-4297235.47627192,3855229.664502555
1593046067447,-2692784.4685904603,-4297242.716972794,3855235.0669054356,-2692779.891639457,-4297235.472798779,3855229.6613448136
1593046068447,-2692784.464477175,-4297242.180788595,3855235.005287263,-2692779.876722026,-4297235.4747440005,3855229.6485745152
1593046069447,-2692784.708209195,-4297242.307422107,3855235.0603614827,-2692779.8824059493,-4297235.480828027,3855229.667119087
1593046070447,-2692784.5429688203,-4297242.339561313,3855235.018166941,-2692779.874102586,-4297235.484429299,3855229.6625336832
1593046071447,-2692783.5145725836,-4297243.01221126,3855235.0035730153,-2692779.8820894114,-4297235.456197915,3855229.6917338213
1593046072447,-2692783.9776247395,-4297242.851505247,3855234.843185689,-2692779.870838519,-4297235.456074351,3855229.6588311656
1593046073447,-2692783.776744187,-4297242.847718641,3855235.0164471325,-2692779.8670707457,-4297235.463544856,3855229.680519828
1593046074447,-2692783.684625938,-4297242.908502173,3855235.1390459994,-2692779.8699613167,-4297235.45706928,3855229.6751440642
1593046075447,-2692783.915616009,-4297242.615496597,3855234.9670142364,-2692779.8719209176,-4297235.465030324,3855229.6794614317
1593046076447,-2692783.8103582095,-4297242.772670926,3855234.9891290464,-2692779.8761205245,-4297235.4549796805,3855229.6732520433
1593046077447,-2692783.707113423,-4297242.644024741,3855234.736823889,-2692779.873643319,-4297235.464797941,3855229.6925511644
1593046078447,-2692783.9441801216,-4297243.183640373,3855235.0290591335,-2692779.8709481885,-4297235.457305731,3855229.6724773664
1593046079447,-2692783.6120913387,-4297243.126482428,3855234.7295818543,-2692779.8606441757,-4297235.461889986,3855229.6958261565
1593046080447,-2692783.9249076573,-4297243.148140042,3855234.1934923353,-2692779.880123011,-4297235.459270852,3855229.6774803638
1593046081447,-2692784.1942667672,-4297243.944890051,3855233.5706906887,-2692779.8700488373,-4297235.457706712,3855229.68136956
1593046082447,-2692784.1449476685,-4297243.391222766,3855234.196666212,-2692779.863070608,-4297235.467305245,3855229.6771589043
1593046083447,-2692784.287085985,-4297243.09471214,3855234.2393902754,-2692779.879208704,-4297235.4627451645,3855229.680515828
1593046084447,-2692784.068594452,-4297242.882698374,3855234.6938792835,-2692779.8770157024,-4297235.465312267,3855229.6773332637
1593046085447,-2692784.04547329,-4297242.789601738,3855234.9683211218,-2692779.8590216604,-4297235.463526181,3855229.67378745
1593046086447,-2692784.2390139834,-4297242.217669827,3855235.220418004,-2692779.8733850964,-4297235.462732177,3855229.6679966873
1593046087447,-2692784.2680263165,-4297242.247828322,3855235.3115094653,-2692779.876388057,-4297235.481218455,3855229.679168309
1593046088447,-2692784.446127959,-4297242.197411548,3855235.4399357033,-2692779.880420416,-4297235.472886436,3855229.664933939
1593046089447,-2692784.3579900023,-4297242.26625851,3855234.939710529,-2692779.8932260834,-4297235.476862783,3855229.6727242167
1593046090447,-2692784.5280888616,-4297242.583737164,3855234.989708239,-2692779.8732829792,-4297235.481500844,3855229.6604012577
1593046091447,-2692784.7384893163,-4297242.245772612,3855234.8257889315,-2692779.886132343,-4297235.469054338,3855229.6447887933
1593046092447,-2692784.310763346,-4297242.034471095,3855234.7783525125,-2692779.8906511124,-4297235.473151761,3855229.666723024
1593046093447,-2692784.8469585963,-4297242.08887033,3855235.4894118537,-2692779.8744400092,-4297235.483291967,3855229.645883183
1593046094447,-2692784.3388358974,-4297241.785514354,3855235.4699422857,-2692779.8835998722,-4297235.4779879805,3855229.6676521865
1593046095447,-2692784.56055303,-4297241.834165184,3855235.7975957845,-2692779.881321768,-4297235.486564313,3855229.6634867815
1593046096447,-2692784.3446982605,-4297242.196864067,3855235.343645057,-2692779.894160196,-4297235.485091447,3855229.66961398
1593046097447,-2692784.5127538545,-4297242.493434425,3855235.391976523,-2692779.8699318916,-4297235.468609165,3855229.6441514883
1593046098447,-2692784.2680595443,-4297241.616757817,3855235.2117147213,-2692779.8938692613,-4297235.470981329,3855229.6567750433
1593046099447,-2692784.7359459028,-4297242.104184232,3855235.996807007,-2692779.8632341204,-4297235.4866913855,3855229.6501017925
1593046100447,-2692784.3390912674,-4297241.423574533,3855235.6846449412,-2692779.88670852,-4297235.475388389,3855229.657288928
1593046101447,-2692784.265711759,-4297241.955290974,3855235.5194579414,-2692779.8835698296,-4297235.467757994,3855229.6597148473
1593046102447,-2692784.604384949,-4297242.011680534,3855235.4888535286,-2692779.8815629175,-4297235.479001516,3855229.6585062547
1593046103447,-2692785.05424006,-4297241.387752961,3855235.43729333,-2692779.895246745,-4297235.495811243,3855229.645157968
1593046104447,-2692784.891109025,-4297241.562131025,3855235.939370512,-2692779.8821993303,-4297235.482489353,3855229.6478392077
1593046105447,-2692784.052476549,-4297241.837269621,3855236.0160948182,-2692779.880502073,-4297235.472142895,3855229.672276945
1593046106447,-2692784.099356502,-4297242.067268835,3855235.8083395394,-2692779.8815742442,-4297235.47607725,3855229.672091194
1593046107447,-2692784.0449192384,-4297241.97814273,3855235.524373076,-2692779.8800208475,-4297235.463883952,3855229.6613839283
1593046108447,-2692784.301079508,-4297241.977940412,3855235.5342818545,-2692779.879536929,-4297235.473340386,3855229.656182313
1593046109447,-2692784.4517840557,-4297241.903799179,3855235.5106189917,-2692779.878255691,-4297235.487417768,3855229.6627942515
1593046110447,-2692784.6530669443,-4297242.220182392,3855235.74174287,-2692779.893620668,-4297235.473471646,3855229.6595538394
1593046111447,-2692784.354719123,-4297241.877394643,3855235.3098353157,-2692779.878417552,-4297235.475984144,3855229.653466445
1593046112447,-2692784.417420084,-4297242.190833832,3855235.18862631,-2692779.8818225837,-4297235.481683491,3855229.668760751
1593046113447,-2692783.9747766894,-4297242.481164454,3855235.184900352,-2692779.8794025388,-4297235.469027663,3855229.6675834837
1593046114447,-2692784.3516227,-4297242.517139086,3855234.949616229,-2692779.8807145786,-4297235.4738149205,3855229.6619574716
1593046115447,-2692784.4748878814,-4297242.475838265,3855234.681340426,-2692779.885979153,-4297235.467880712,3855229.653684179
1593046116447,-2692784.8615194103,-4297242.374643636,3855234.714817153,-2692779.8808759334,-4297235.478397435,3855229.648049964
1593046117447,-2692784.915914309,-4297242.315448446,3855234.690130548,-2692779.8883128627,-4297235.483589984,3855229.656551442
1593046118447,-2692784.8845375516,-4297242.489652499,3855234.7675689124,-2692779.8848427073,-4297235.484596688,3855229.66053569
1593046119447,-2692784.153091589,-4297242.63953079,3855234.8069506437,-2692779.868702379,-4297235.468228848,3855229.66507272
1593046120447,-2692784.443635796,-4297242.567285949,3855234.773376337,-2692779.8861505385,-4297235.466196343,3855229.653985404
1593046121447,-2692784.902963532,-4297242.248374668,3855234.6081359466,-2692779.8877011463,-4297235.476839722,3855229.6487261765
1593046122447,-2692784.9512534346,-4297242.21771899,3855234.661421465,-2692779.8769084136,-4297235.486932479,3855229.653514986
1593046123447,-2692785.0389791084,-4297242.24722322,3855234.643774133,-2692779.8903816715,-4297235.479209306,3855229.651640722
1593046124447,-2692784.8756589685,-4297242.272762961,3855234.746243155,-2692779.891545436,-4297235.484517647,3855229.6645354326
1593046125447,-2692784.6882547354,-4297242.435530855,3855234.925816278,-2692779.8728809706,-4297235.4797420995,3855229.6545337494
1593046126447,-2692784.702470227,-4297242.153584684,3855235.145064437,-2692779.884228457,-4297235.48048992,3855229.6560430205
1593046127447,-2692784.57387339,-4297242.051252352,3855235.087701688,-2692779.8871319727,-4297235.47545024,3855229.6574678454
1593046128447,-2692784.3383820467,-4297242.258105648,3855235.2592679253,-2692779.8696259283,-4297235.480260812,3855229.6655774615
1593046129447,-2692784.61120679,-4297242.104244181,3855234.9657635735,-2692779.8960217503,-4297235.466402344,3855229.655205317
1593046130447,-2692784.641217629,-4297242.485647793,3855234.9420861104,-2692779.8761731586,-4297235.483247561,3855229.661819575
1593046131447,-2692784.743370064,-4297242.279862823,3855234.88406918,-2692779.8869948424,-4297235.479445809,3855229.654322989
1593046132447,-2692784.6198123395,-4297242.367016568,3855234.7471792973,-2692779.886449345,-4297235.477850758,3855229.663676895
1593046133447,-2692784.5080417553,-4297242.433507023,3855234.8944513286,-2692779.8828106527,-4297235.474322654,3855229.6602503117
1593046134447,-2692784.683357543,-4297242.10278386,3855235.0352071375,-2692779.8815742154,-4297235.481972944,3855229.6491104364
1593046135447,-2692784.607638577,-4297242.163698657,3855235.106137529,-2692779.88661644,-4297235.478460319,3855229.6610595505
1593046136447,-2692784.5364481937,-4297242.27369303,3855235.175118061,-2692779.8772016536,-4297235.477185214,3855229.662112797
1593046137447,-2692784.5561493747,-4297242.224387369,3855235.072355957,-2692779.884705605,-4297235.474039321,3855229.6537842513
1593046138447,-2692784.5789686344,-4297242.179147736,3855235.060257732,-2692779.881511458,-4297235.478554367,3855229.6586021506
1593046139447,-2692784.7398714325,-4297242.102800987,3855234.984129835,-2692779.8892463287,-4297235.482397247,3855229.6590122483
1593046140447,-2692784.731201555,-4297242.096288051,3855235.085031527,-2692779.884844683,-4297235.484769623,3855229.6585068507
1593046141447,-2692784.486171257,-4297242.122246376,3855235.102766972,-2692779.885288182,-4297235.476050223,3855229.6557509867
1593046142447,-2692784.3053486156,-4297242.4567038715,3855235.222300497,-2692779.8739396594,-4297235.467317213,3855229.6657149196
1593046143447,-2692784.4492356377,-4297242.262491312,3855235.196108298,-2692779.881722626,-4297235.477868173,3855229.6706576836
1593046144447,-2692784.6184026753,-4297241.939027767,3855235.1004080223,-2692779.8872573944,-4297235.48036809,3855229.6460745623
1593046145447,-2692784.5861904644,-4297242.403704671,3855234.9170664297,-2692779.883133498,-4297235.473532616,3855229.654517905
1593046146447,-2692784.7935295776,-4297242.327151674,3855234.831152077,-2692779.882274497,-4297235.475076474,3855229.651945257
1593046147447,-2692784.7514919625,-4297242.411736759,3855235.0467096344,-2692779.8806332634,-4297235.487904617,3855229.6596199227
1593046148447,-2692784.6154480297,-4297242.280974546,3855234.7702511586,-2692779.883496229,-4297235.47461477,3855229.6627708497
1593046149447,-2692784.6701217843,-4297242.371561307,3855234.730429823,-2692779.88560885,-4297235.480845545,3855229.6610505395
1593046150447,-2692784.6247878275,-4297242.427364303,3855234.72400409,-2692779.881904973,-4297235.4743042635,3855229.6582172452
1593046151447,-2692784.5162043027,-4297242.55405657,3855234.809281327,-2692779.8797996854,-4297235.480313596,3855229.6624904093
1593046152447,-2692784.48486678,-4297242.4492128715,3855234.9225550476,-2692779.8825782933,-4297235.464872191,3855229.6519540315
1593046153447,-2692784.5599717055,-4297242.286469582,3855235.003958167,-2692779.880228741,-4297235.481750476,3855229.667627634
1593046154447,-2692784.5358335557,-4297242.3770075375,3855234.892789394,-2692779.88424941,-4297235.479267888,3855229.6649629907
1593046155447,-2692784.5202739784,-4297242.287376946,3855234.7601063475,-2692779.8854495846,-4297235.470293196,3855229.6475003813
1593046156447,-2692784.8264367045,-4297242.345760317,3855234.7446561977,-2692779.8930061404,-4297235.48450367,3855229.6669875565
1593046157447,-2692784.790386416,-4297242.386220804,3855234.83949963,-2692779.878342597,-4297235.478812398,3855229.6436801516
1593046158447,-2692784.672697775,-4297242.265311812,3855235.0879261075,-2692779.8791202134,-4297235.479732565,3855229.661493532
1593046159447,-2692784.5453193807,-4297241.928145753,3855235.4638549234,-2692779.879526775,-4297235.484457505,3855229.6577630844
1593046160447,-2692784.4382546186,-4297241.696474247,3855235.609995739,-2692779.885474714,-4297235.473380722,3855229.656125268
1593046161447,-2692784.354264939,-4297242.273247918,3855235.296084699,-2692779.878053249,-4297235.472543396,3855229.670406169
1593046162447,-2692784.510129161,-4297242.103175293,3855235.3585889814,-2692779.878563438,-4297235.476239078,3855229.655958039
1593046163447,-2692784.6141596683,-4297241.900170759,3855235.419697002,-2692779.8860975606,-4297235.485801552,3855229.662498294
1593046164447,-2692784.4386707335,-4297242.046789955,3855235.322823544,-2692779.885812123,-4297235.475335033,3855229.662792308
1593046165447,-2692784.649852128,-4297242.462401539,3855235.0626072194,-2692779.878623142,-4297235.487113713,3855229.659266419
1593046166447,-2692784.5513099,-4297242.206915106,3855234.8194074687,-2692779.886480705,-4297235.467508595,3855229.651660761
1593046167447,-2692784.621773981,-4297242.4446963435,3855234.897644882,-2692779.884754682,-4297235.475052332,3855229.6571127493
1593046168447,-2692784.6144067277,-4297242.259965947,3855234.766807365,-2692779.884661065,-4297235.478066502,3855229.6586966543
1593046169447,-2692784.599913176,-4297242.445662818,3855234.8787381537,-2692779.8839938683,-4297235.476354672,3855229.662233894
1593046170447,-2692784.6227101376,-4297242.394367584,3855234.8891579094,-2692779.8854801785,-4297235.484672096,3855229.6596042123
1593046171447,-2692784.659732975,-4297242.546674518,3855234.919232927,-2692779.870414659,-4297235.474949011,3855229.6510516843
1593046172447,-2692784.418424763,-4297242.186609243,3855234.6543643833,-2692779.897158111,-4297235.479503976,3855229.674663032
1593046173447,-2692784.61840286,-4297242.571776485,3855234.674748765,-2692779.8805785454,-4297235.473680794,3855229.651197776
1593046174447,-2692784.674963259,-4297242.51211571,3855234.8981134486,-2692779.8759072125,-4297235.479726582,3855229.6616853755
1593046175447,-2692784.4255365035,-4297242.142495982,3855234.853824093,-2692779.889312456,-4297235.480665326,3855229.658184277
